Unnamed: 0,Species,TREE_ID,X',Y',Year,logF_current,X,Y
4801,Quercus chrysolepis,52325_5_19_6_1_116,-118.7916867,36.79169,2006,5.785941585,-118.79167,36.79167
4802,Quercus chrysolepis,52325_5_19_6_1_116,-118.7917267,36.79169,2016,5.061556021,-118.79167,36.79167
4803,Quercus chrysolepis,52325_5_19_6_1_117,-118.7916967,36.7917,2006,6.020875297,-118.79167,36.79167
4804,Quercus chrysolepis,52325_5_19_6_1_117,-118.7917567,36.79176,2016,5.269598568,-118.79167,36.79167
4805,Quercus chrysolepis,52325_5_19_6_1_118,-118.7916767,36.79175,2016,5.098770841,-118.79167,36.79167
4806,Quercus chrysolepis,52325_5_19_6_1_118,-118.7917067,36.79169,2006,5.834444815,-118.79167,36.79167
4807,Quercus chrysolepis,52325_5_19_6_1_119,-118.7917567,36.79173,2006,5.912897887,-118.79167,36.79167
4808,Quercus chrysolepis,52325_5_19_6_1_119,-118.7917167,36.79169,2016,5.18681397,-118.79167,36.79167
4809,Quercus chrysolepis,52325_5_19_6_1_121,-118.7916767,36.79172,2006,5.917917058,-118.79167,36.79167
4810,Quercus chrysolepis,52325_5_19_6_1_121,-118.7917367,36.79168,2016,5.173700286,-118.79167,36.79167
4811,Quercus chrysolepis,52325_5_19_6_1_122,-118.7917367,36.7917,2006,5.763227959,-118.79167,36.79167
4812,Quercus chrysolepis,52325_5_19_6_1_122,-118.7916767,36.79172,2016,5.040796667,-118.79167,36.79167
4813,Quercus chrysolepis,52325_5_19_6_1_123,-118.7916867,36.79173,2006,5.796130268,-118.79167,36.79167
4814,Quercus chrysolepis,52325_5_19_6_1_123,-118.7917467,36.79169,2016,5.032690183,-118.79167,36.79167
4815,Quercus chrysolepis,52325_5_19_6_1_124,-118.7917467,36.79167,2006,5.694484537,-118.79167,36.79167
4816,Quercus chrysolepis,52325_5_19_6_1_124,-118.7917167,36.79172,2016,4.983179407,-118.79167,36.79167
4817,Quercus chrysolepis,52325_5_19_6_1_126,-118.7917567,36.79173,2006,5.901028401,-118.79167,36.79167
4818,Quercus chrysolepis,52325_5_19_6_1_126,-118.7917267,36.79176,2016,5.173145289,-118.79167,36.79167
4819,Quercus chrysolepis,52325_5_19_6_1_127,-118.7917567,36.79172,2006,5.801711927,-118.79167,36.79167
4820,Quercus chrysolepis,52325_5_19_6_1_127,-118.7916867,36.79169,2016,5.153084964,-118.79167,36.79167
4821,Quercus chrysolepis,52325_5_19_6_1_128,-118.7917567,36.79176,2016,5.213085555,-118.79167,36.79167
4822,Quercus chrysolepis,52325_5_19_6_1_128,-118.7917367,36.79167,2006,5.952295236,-118.79167,36.79167
4823,Quercus chrysolepis,52325_5_19_6_1_129,-118.7916767,36.79174,2006,5.945780081,-118.79167,36.79167
4824,Quercus chrysolepis,52325_5_19_6_1_129,-118.7917067,36.79172,2016,5.236012218,-118.79167,36.79167
4825,Quercus chrysolepis,52325_5_19_6_1_130,-118.7917567,36.79171,2006,5.815496438,-118.79167,36.79167
4826,Quercus chrysolepis,52325_5_19_6_1_130,-118.7917467,36.79171,2016,5.140041924,-118.79167,36.79167
4827,Quercus chrysolepis,52325_5_19_6_1_132,-118.7916867,36.79175,2016,4.936397616,-118.79167,36.79167
4828,Quercus chrysolepis,52325_5_19_6_1_132,-118.7916667,36.79168,2006,5.820548868,-118.79167,36.79167
4829,Quercus chrysolepis,52325_5_19_6_1_133,-118.7916667,36.79171,2006,5.824208524,-118.79167,36.79167
4830,Quercus chrysolepis,52325_5_19_6_1_133,-118.7917367,36.7917,2016,4.930042293,-118.79167,36.79167
4831,Quercus chrysolepis,52325_5_19_6_1_134,-118.7917467,36.79168,2006,6.119784851,-118.79167,36.79167
4832,Quercus chrysolepis,52325_5_19_6_1_134,-118.7917167,36.79167,2016,5.272755928,-118.79167,36.79167
4833,Quercus chrysolepis,52325_5_19_6_1_135,-118.7916867,36.79167,2006,6.064630113,-118.79167,36.79167
4834,Quercus chrysolepis,52325_5_19_6_1_135,-118.7916667,36.79176,2016,5.290893353,-118.79167,36.79167
4835,Quercus chrysolepis,52325_5_19_6_2_138,-118.7916767,36.79172,2016,5.325933142,-118.79167,36.79167
4836,Quercus chrysolepis,52325_5_19_6_2_138,-118.7917367,36.79175,2006,6.064623105,-118.79167,36.79167
4837,Quercus chrysolepis,52325_5_19_6_2_140,-118.7917067,36.79172,2016,5.032555075,-118.79167,36.79167
4838,Quercus chrysolepis,52325_5_19_6_2_140,-118.7917467,36.79172,2006,5.748931205,-118.79167,36.79167
4839,Quercus chrysolepis,52325_5_19_6_2_141,-118.7917467,36.79168,2016,5.254528715,-118.79167,36.79167
4840,Quercus chrysolepis,52325_5_19_6_2_141,-118.7916867,36.79173,2006,6.05893484,-118.79167,36.79167
4841,Quercus chrysolepis,52325_5_19_6_2_142,-118.7916867,36.79171,2006,5.141888525,-118.79167,36.79167
4842,Quercus chrysolepis,52325_5_19_6_2_142,-118.7917167,36.7917,2006,5.930525893,-118.79167,36.79167
4843,Quercus chrysolepis,52325_5_19_6_2_142,-118.7917367,36.79173,2016,5.141888525,-118.79167,36.79167
4844,Quercus chrysolepis,52325_5_19_6_2_142,-118.7916967,36.79176,2016,5.930525893,-118.79167,36.79167
4845,Quercus chrysolepis,52325_5_19_6_2_143,-118.7917467,36.79173,2016,5.154613654,-118.79167,36.79167
4846,Quercus chrysolepis,52325_5_19_6_2_143,-118.7917567,36.79174,2006,5.917381551,-118.79167,36.79167
4847,Quercus chrysolepis,52325_5_19_6_2_144,-118.7916867,36.7917,2016,5.045186887,-118.79167,36.79167
4848,Quercus chrysolepis,52325_5_19_6_2_144,-118.7916767,36.79176,2006,5.937199365,-118.79167,36.79167
4849,Quercus chrysolepis,52325_5_19_6_2_145,-118.7917267,36.79168,2016,5.056240159,-118.79167,36.79167
4850,Quercus chrysolepis,52325_5_19_6_2_145,-118.7917467,36.79169,2006,5.893156826,-118.79167,36.79167
4851,Quercus chrysolepis,52325_5_19_6_2_146,-118.7917167,36.79167,2006,5.953207279,-118.79167,36.79167
4852,Quercus chrysolepis,52325_5_19_6_2_146,-118.7917067,36.79168,2006,5.23719857,-118.79167,36.79167
4853,Quercus chrysolepis,52325_5_19_6_2_146,-118.7917067,36.79174,2016,5.953207279,-118.79167,36.79167
4854,Quercus chrysolepis,52325_5_19_6_2_146,-118.7917167,36.79175,2016,5.23719857,-118.79167,36.79167
4855,Quercus chrysolepis,52325_5_19_6_2_147,-118.7917567,36.79171,2016,5.276695114,-118.79167,36.79167
4856,Quercus chrysolepis,52325_5_19_6_2_147,-118.7916867,36.79169,2006,5.997697649,-118.79167,36.79167
4857,Quercus chrysolepis,52325_5_19_6_2_148,-118.7916967,36.79171,2016,5.266687844,-118.79167,36.79167
4858,Quercus chrysolepis,52325_5_19_6_2_148,-118.7916667,36.79168,2006,5.940397865,-118.79167,36.79167
4859,Quercus chrysolepis,52325_5_19_6_2_149,-118.7917167,36.79167,2016,4.858353052,-118.79167,36.79167
4860,Quercus chrysolepis,52325_5_19_6_2_149,-118.7917267,36.79171,2006,5.78141372,-118.79167,36.79167
4861,Quercus chrysolepis,52325_5_19_6_2_151,-118.7916667,36.79169,2016,5.166302772,-118.79167,36.79167
4862,Quercus chrysolepis,52325_5_19_6_2_151,-118.7917467,36.79174,2006,5.958625162,-118.79167,36.79167
4863,Quercus chrysolepis,52325_5_19_6_2_152,-118.7916967,36.79169,2016,5.122727894,-118.79167,36.79167
4864,Quercus chrysolepis,52325_5_19_6_2_152,-118.7917467,36.79176,2006,5.89815699,-118.79167,36.79167
4865,Quercus chrysolepis,52325_5_19_6_2_153,-118.7916667,36.79172,2016,4.97466087,-118.79167,36.79167
4866,Quercus chrysolepis,52325_5_19_6_2_153,-118.7917367,36.79169,2006,5.909855875,-118.79167,36.79167
4867,Quercus chrysolepis,52325_5_19_6_2_154,-118.7917367,36.79169,2016,4.948950707,-118.79167,36.79167
4868,Quercus chrysolepis,52325_5_19_6_2_154,-118.7916667,36.79175,2006,5.875905206,-118.79167,36.79167
4869,Quercus chrysolepis,52325_5_19_6_2_155,-118.7917267,36.79176,2016,5.022599535,-118.79167,36.79167
4870,Quercus chrysolepis,52325_5_19_6_2_155,-118.7916667,36.79167,2006,5.788492782,-118.79167,36.79167
4871,Quercus chrysolepis,52325_5_19_6_2_156,-118.7917167,36.79167,2016,5.069252443,-118.79167,36.79167
4872,Quercus chrysolepis,52325_5_19_6_2_156,-118.7916767,36.79173,2006,5.814189359,-118.79167,36.79167
4873,Quercus chrysolepis,52325_5_19_6_2_157,-118.7917067,36.79175,2006,5.906982954,-118.79167,36.79167
4874,Quercus chrysolepis,52325_5_19_6_2_157,-118.7917167,36.7917,2016,5.189923837,-118.79167,36.79167
4875,Quercus chrysolepis,52325_5_19_6_2_158,-118.7916667,36.79173,2016,4.960007122,-118.79167,36.79167
4876,Quercus chrysolepis,52325_5_19_6_2_158,-118.7917067,36.7917,2016,5.714864228,-118.79167,36.79167
4877,Quercus chrysolepis,52325_5_19_6_2_158,-118.7917367,36.79175,2006,4.960007122,-118.79167,36.79167
4878,Quercus chrysolepis,52325_5_19_6_2_158,-118.7917367,36.79169,2006,5.714864228,-118.79167,36.79167
4879,Quercus chrysolepis,52325_5_19_6_2_159,-118.7917067,36.79167,2006,5.118848676,-118.79167,36.79167
4880,Quercus chrysolepis,52325_5_19_6_2_159,-118.7916667,36.79175,2006,5.715395228,-118.79167,36.79167
4881,Quercus chrysolepis,52325_5_19_6_2_159,-118.7917367,36.79169,2016,5.118848676,-118.79167,36.79167
4882,Quercus chrysolepis,52325_5_19_6_2_159,-118.7917167,36.79173,2016,5.715395228,-118.79167,36.79167
4883,Quercus chrysolepis,52325_5_19_6_2_160,-118.7916667,36.79172,2006,6.280931971,-118.79167,36.79167
4884,Quercus chrysolepis,52325_5_19_6_2_160,-118.7917567,36.79173,2016,5.523701308,-118.79167,36.79167
4885,Quercus chrysolepis,52325_5_19_6_2_161,-118.7917067,36.79171,2006,5.636005126,-118.79167,36.79167
4886,Quercus chrysolepis,52325_5_19_6_2_161,-118.7917267,36.79167,2016,4.875498789,-118.79167,36.79167
4887,Quercus chrysolepis,52325_5_19_6_2_162,-118.7916867,36.79176,2016,4.552609943,-118.79167,36.79167
4888,Quercus chrysolepis,52325_5_19_6_2_162,-118.7917367,36.79173,2006,5.327843753,-118.79167,36.79167
4889,Quercus chrysolepis,52325_5_19_6_2_163,-118.7917367,36.79173,2006,5.311913753,-118.79167,36.79167
4890,Quercus chrysolepis,52325_5_19_6_2_163,-118.7917067,36.79171,2006,4.535086943,-118.79167,36.79167
4891,Quercus chrysolepis,52325_5_19_6_2_163,-118.7916767,36.79168,2016,5.311913753,-118.79167,36.79167
4892,Quercus chrysolepis,52325_5_19_6_2_163,-118.7916967,36.79175,2016,4.535086943,-118.79167,36.79167
4893,Quercus chrysolepis,52325_5_19_6_2_164,-118.7917367,36.79176,2006,5.303948753,-118.79167,36.79167
4894,Quercus chrysolepis,52325_5_19_6_2_164,-118.7917067,36.7917,2016,4.525528943,-118.79167,36.79167
4895,Quercus chrysolepis,52325_5_19_6_2_165,-118.7916867,36.79174,2006,5.902721435,-118.79167,36.79167
4896,Quercus chrysolepis,52325_5_19_6_2_165,-118.7917467,36.79173,2016,5.159898598,-118.79167,36.79167
4897,Quercus chrysolepis,52325_5_19_6_3_168,-118.7916767,36.79173,2006,5.652957342,-118.79167,36.79167
4898,Quercus chrysolepis,52325_5_19_6_3_168,-118.7916967,36.79172,2016,4.883050657,-118.79167,36.79167
4899,Quercus chrysolepis,52325_5_19_6_3_169,-118.7916967,36.79172,2006,6.034649849,-118.79167,36.79167
4900,Quercus chrysolepis,52325_5_19_6_3_169,-118.7917167,36.79169,2016,5.284910932,-118.79167,36.79167
4901,Quercus chrysolepis,52325_5_19_6_3_170,-118.7917267,36.7917,2006,5.639682342,-118.79167,36.79167
4902,Quercus chrysolepis,52325_5_19_6_3_170,-118.7917067,36.79176,2016,5.053312601,-118.79167,36.79167
4903,Quercus chrysolepis,52354_6_71_6_1_300,-117.00005,34.16669,2008,3.343187051,-117.0,34.16667
4904,Quercus chrysolepis,52354_6_71_6_1_300,-117.00006,34.16675,2018,4.73916937,-117.0,34.16667
4905,Quercus chrysolepis,52354_6_71_6_1_301,-117.00008,34.1667,2008,3.262510381,-117.0,34.16667
4906,Quercus chrysolepis,52354_6_71_6_1_301,-117.00003,34.16671,2018,4.700537848,-117.0,34.16667
4907,Quercus chrysolepis,52354_6_71_6_1_302,-117.00005,34.16673,2008,3.215687924,-117.0,34.16667
4908,Quercus chrysolepis,52354_6_71_6_1_302,-117.00008,34.16669,2018,4.709328797,-117.0,34.16667
4909,Quercus chrysolepis,52354_6_71_6_1_305,-117.00007,34.16675,2008,3.231504147,-117.0,34.16667
4910,Quercus chrysolepis,52354_6_71_6_1_305,-117.00006,34.16667,2018,4.62748632,-117.0,34.16667
4911,Quercus chrysolepis,52354_6_71_6_1_306,-117.00001,34.16668,2008,3.201075408,-117.0,34.16667
4912,Quercus chrysolepis,52354_6_71_6_1_306,-117.00008,34.16674,2018,4.62092714,-117.0,34.16667
4913,Quercus chrysolepis,52354_6_71_6_2_307,-117.00002,34.16676,2018,3.341577728,-117.0,34.16667
4914,Quercus chrysolepis,52354_6_71_6_2_307,-117.00008,34.16669,2018,4.774334161,-117.0,34.16667
4915,Quercus chrysolepis,52354_6_71_6_2_307,-117.00007,34.16668,2008,3.341577728,-117.0,34.16667
4916,Quercus chrysolepis,52354_6_71_6_2_307,-117.00007,34.16671,2008,4.774334161,-117.0,34.16667
4917,Quercus chrysolepis,52354_6_71_6_2_308,-117.00002,34.16673,2008,3.275828993,-117.0,34.16667
4918,Quercus chrysolepis,52354_6_71_6_2_308,-117.00005,34.16668,2018,4.673443238,-117.0,34.16667
4919,Quercus chrysolepis,52354_6_71_6_2_309,-117.00004,34.16676,2018,4.755864589,-117.0,34.16667
4920,Quercus chrysolepis,52354_6_71_6_2_309,-117.00002,34.16674,2008,3.226158881,-117.0,34.16667
4921,Quercus chrysolepis,52354_6_71_6_2_310,-117.00009,34.16667,2008,3.186290911,-117.0,34.16667
4922,Quercus chrysolepis,52354_6_71_6_2_310,-117.00004,34.16674,2018,4.608915409,-117.0,34.16667
4923,Quercus chrysolepis,52354_6_71_6_2_311,-117.00009,34.16676,2008,3.214938799,-117.0,34.16667
4924,Quercus chrysolepis,52354_6_71_6_2_311,-117.00006,34.16676,2018,4.715750257,-117.0,34.16667
4925,Quercus chrysolepis,52354_6_71_6_2_312,-117.00005,34.16672,2008,3.280799378,-117.0,34.16667
4926,Quercus chrysolepis,52354_6_71_6_2_312,-117.00001,34.1667,2018,4.747034959,-117.0,34.16667
4927,Quercus chrysolepis,52354_6_71_6_2_313,-117.00004,34.16676,2008,3.020161289,-117.0,34.16667
4928,Quercus chrysolepis,52354_6_71_6_2_313,-117.00002,34.16675,2018,4.583172899,-117.0,34.16667
4929,Quercus chrysolepis,52382_3_33_6_3_6,-122.625,38.70834,2010,3.633473036,-122.625,38.70833
4930,Quercus chrysolepis,52382_3_33_6_3_6,-122.62508,38.70839,2020,4.55084498,-122.625,38.70833
4931,Quercus chrysolepis,52433_2_89_6_1_101,-122.6667267,40.54169,2003,2.350124457,-122.66667,40.54167
4932,Quercus chrysolepis,52433_2_89_6_1_101,-122.6667167,40.54173,2013,4.300183295,-122.66667,40.54167
4933,Quercus chrysolepis,52433_2_89_6_1_102,-122.6666867,40.54167,2003,2.307385636,-122.66667,40.54167
4934,Quercus chrysolepis,52433_2_89_6_1_102,-122.6666767,40.54173,2013,4.241649396,-122.66667,40.54167
4935,Quercus chrysolepis,52433_2_89_6_1_103,-122.6666767,40.5417,2003,2.421812282,-122.66667,40.54167
4936,Quercus chrysolepis,52433_2_89_6_1_103,-122.6666867,40.5417,2013,4.327512089,-122.66667,40.54167
4937,Quercus chrysolepis,52433_2_89_6_2_123,-122.6667567,40.54175,2013,4.204119547,-122.66667,40.54167
4938,Quercus chrysolepis,52433_2_89_6_2_123,-122.6666767,40.54171,2003,2.198504885,-122.66667,40.54167
4939,Quercus chrysolepis,52433_2_89_6_2_124,-122.6667367,40.54168,2013,4.302259232,-122.66667,40.54167
4940,Quercus chrysolepis,52433_2_89_6_2_124,-122.6666667,40.54168,2003,2.322215903,-122.66667,40.54167
4941,Quercus chrysolepis,52433_2_89_6_2_125,-122.6667167,40.54167,2013,4.335197139,-122.66667,40.54167
4942,Quercus chrysolepis,52433_2_89_6_2_125,-122.6667367,40.5417,2003,2.349783182,-122.66667,40.54167
4943,Quercus chrysolepis,52433_2_89_6_2_128,-122.6667367,40.54173,2003,2.245351797,-122.66667,40.54167
4944,Quercus chrysolepis,52433_2_89_6_2_128,-122.6667467,40.5417,2013,4.246891123,-122.66667,40.54167
4945,Quercus chrysolepis,52433_2_89_6_2_129,-122.6667567,40.54175,2003,2.252264594,-122.66667,40.54167
4946,Quercus chrysolepis,52433_2_89_6_2_129,-122.6667067,40.54169,2013,4.127527192,-122.66667,40.54167
4947,Quercus chrysolepis,52433_2_89_6_3_110,-122.6667267,40.54168,2003,2.437869838,-122.66667,40.54167
4948,Quercus chrysolepis,52433_2_89_6_3_110,-122.6666667,40.54176,2013,4.38188029,-122.66667,40.54167
4949,Quercus chrysolepis,52433_2_89_6_3_111,-122.6666967,40.54171,2003,2.43980672,-122.66667,40.54167
4950,Quercus chrysolepis,52433_2_89_6_3_111,-122.6667467,40.5417,2013,4.347424827,-122.66667,40.54167
4951,Quercus chrysolepis,52433_2_89_6_3_116,-122.6667067,40.54175,2003,2.414955388,-122.66667,40.54167
4952,Quercus chrysolepis,52433_2_89_6_3_116,-122.6667167,40.54167,2013,4.379059085,-122.66667,40.54167
4953,Quercus chrysolepis,52433_2_89_6_3_117,-122.6667567,40.54174,2013,4.098803948,-122.66667,40.54167
4954,Quercus chrysolepis,52433_2_89_6_3_117,-122.6667467,40.54171,2003,2.148540025,-122.66667,40.54167
4955,Quercus chrysolepis,52433_2_89_6_3_121,-122.6666667,40.54167,2013,4.369530584,-122.66667,40.54167
4956,Quercus chrysolepis,52433_2_89_6_3_121,-122.6666667,40.54172,2013,2.312063941,-122.66667,40.54167
4957,Quercus chrysolepis,52433_2_89_6_3_121,-122.6666867,40.54168,2003,4.369530584,-122.66667,40.54167
4958,Quercus chrysolepis,52433_2_89_6_3_121,-122.6667467,40.54167,2003,2.312063941,-122.66667,40.54167
4959,Quercus chrysolepis,52648_2_105_6_1_105,-123.00007,40.70839,2003,3.262881926,-123.0,40.70833
4960,Quercus chrysolepis,52648_2_105_6_1_105,-123.00001,40.70837,2013,5.089286776,-123.0,40.70833
4961,Quercus chrysolepis,52648_2_105_6_2_143,-123.00002,40.70842,2003,2.98550981,-123.0,40.70833
4962,Quercus chrysolepis,52648_2_105_6_2_143,-123.00009,40.70842,2003,4.753776257,-123.0,40.70833
4963,Quercus chrysolepis,52648_2_105_6_2_143,-123.00005,40.7084,2013,2.98550981,-123.0,40.70833
4964,Quercus chrysolepis,52648_2_105_6_2_143,-123.00005,40.70835,2013,4.753776257,-123.0,40.70833
4965,Quercus chrysolepis,52648_2_105_6_2_145,-123.00006,40.7084,2003,2.976118693,-123.0,40.70833
4966,Quercus chrysolepis,52648_2_105_6_2_145,-123.00005,40.70836,2013,4.886043849,-123.0,40.70833
4967,Quercus chrysolepis,52648_2_105_6_2_146,-123.00004,40.70833,2003,3.122724168,-123.0,40.70833
4968,Quercus chrysolepis,52648_2_105_6_2_146,-123.00006,40.70841,2013,4.961433926,-123.0,40.70833
4969,Quercus chrysolepis,52648_2_105_6_2_147,-123.00007,40.70837,2003,2.917083579,-123.0,40.70833
4970,Quercus chrysolepis,52648_2_105_6_2_147,-123.00007,40.70838,2013,4.83246811,-123.0,40.70833
4971,Quercus chrysolepis,52648_2_105_6_3_107,-123.00005,40.70842,2003,3.363710445,-123.0,40.70833
4972,Quercus chrysolepis,52648_2_105_6_3_107,-123.00003,40.70842,2003,5.185583765,-123.0,40.70833
4973,Quercus chrysolepis,52648_2_105_6_3_107,-123.0,40.70834,2013,3.363710445,-123.0,40.70833
4974,Quercus chrysolepis,52648_2_105_6_3_107,-123.00004,40.70836,2013,5.185583765,-123.0,40.70833
4975,Quercus chrysolepis,52648_2_105_6_3_108,-123.00001,40.70834,2003,3.439861319,-123.0,40.70833
4976,Quercus chrysolepis,52648_2_105_6_3_108,-123.00002,40.70834,2013,5.284572863,-123.0,40.70833
4977,Quercus chrysolepis,52648_2_105_6_3_109,-123.00005,40.70836,2003,3.280762091,-123.0,40.70833
4978,Quercus chrysolepis,52648_2_105_6_3_109,-123.00007,40.70839,2013,5.082279901,-123.0,40.70833
4979,Quercus chrysolepis,52648_2_105_6_3_113,-123.00004,40.7084,2003,3.280010602,-123.0,40.70833
4980,Quercus chrysolepis,52648_2_105_6_3_113,-123.00008,40.70833,2013,5.099297155,-123.0,40.70833
4981,Quercus chrysolepis,52648_2_105_6_3_114,-123.00007,40.70838,2003,3.200541709,-123.0,40.70833
4982,Quercus chrysolepis,52648_2_105_6_3_114,-123.00007,40.70833,2013,5.040601927,-123.0,40.70833
4983,Quercus chrysolepis,52648_2_105_6_3_118,-123.00005,40.70838,2003,3.06293811,-123.0,40.70833
4984,Quercus chrysolepis,52648_2_105_6_3_118,-123.00006,40.70834,2013,4.927567407,-123.0,40.70833
4985,Quercus chrysolepis,52648_2_105_6_3_119,-123.00008,40.70835,2003,3.216171482,-123.0,40.70833
4986,Quercus chrysolepis,52648_2_105_6_3_119,-123.00002,40.70838,2013,5.117103119,-123.0,40.70833
4987,Quercus chrysolepis,52648_2_105_6_3_122,-123.00009,40.7084,2003,3.120378352,-123.0,40.70833
4988,Quercus chrysolepis,52648_2_105_6_3_122,-123.0,40.7084,2013,5.038800093,-123.0,40.70833
4989,Quercus chrysolepis,52765_2_93_6_3_123,-123.2083633,42.00006,2001,6.144856539,-123.20833,42.0
4990,Quercus chrysolepis,52765_2_93_6_3_123,-123.2083533,42.00001,2011,6.508057718,-123.20833,42.0
4991,Quercus chrysolepis,52765_2_93_6_3_123,-123.2084133,42.00004,2021,6.606159971,-123.20833,42.0
4992,Quercus chrysolepis,52765_2_93_6_3_124,-123.2084033,42.00008,2001,6.133576169,-123.20833,42.0
4993,Quercus chrysolepis,52765_2_93_6_3_124,-123.2083433,42.00003,2011,6.468396891,-123.20833,42.0
4994,Quercus chrysolepis,52765_2_93_6_3_124,-123.2083933,42.00004,2021,6.565555419,-123.20833,42.0
4995,Quercus chrysolepis,52765_2_93_6_3_125,-123.2083533,42.00003,2001,6.079232011,-123.20833,42.0
4996,Quercus chrysolepis,52765_2_93_6_3_125,-123.2083433,42.00008,2011,6.474765811,-123.20833,42.0
4997,Quercus chrysolepis,52765_2_93_6_3_125,-123.2083933,42.00005,2021,6.47943078,-123.20833,42.0
4998,Quercus chrysolepis,52765_2_93_6_3_126,-123.2083933,42.00007,2001,6.0591396,-123.20833,42.0
4999,Quercus chrysolepis,52765_2_93_6_3_126,-123.2083833,42.00002,2011,6.454826287,-123.20833,42.0
5000,Quercus chrysolepis,52765_2_93_6_3_126,-123.2083333,42.00009,2021,6.592165162,-123.20833,42.0
5001,Quercus chrysolepis,52765_2_93_6_3_127,-123.2084233,42.00008,2001,6.138026564,-123.20833,42.0
5002,Quercus chrysolepis,52765_2_93_6_3_127,-123.2083733,42.00006,2011,6.539180061,-123.20833,42.0
5003,Quercus chrysolepis,52765_2_93_6_3_127,-123.2084233,42.00007,2021,6.643613413,-123.20833,42.0
5004,Quercus chrysolepis,52765_2_93_6_3_128,-123.2083833,42.00002,2001,6.124130679,-123.20833,42.0
5005,Quercus chrysolepis,52765_2_93_6_3_128,-123.2083933,42.00005,2011,6.564839821,-123.20833,42.0
5006,Quercus chrysolepis,52765_2_93_6_3_128,-123.2084133,42.00002,2021,6.575701623,-123.20833,42.0
5007,Quercus chrysolepis,52765_2_93_6_3_129,-123.2084133,42.00001,2001,5.993568345,-123.20833,42.0
5008,Quercus chrysolepis,52765_2_93_6_3_129,-123.2083533,42.00005,2011,6.426193428,-123.20833,42.0
